card_no,bird_name,search_key,audio_file,audio_path,clip_index,clip_type,is_main,source_id,file_size_bytes
13,Eastern Kingbird,easternkingbird,13_Eastern_Kingbird_534398_2_call.m4a,src/AudioClip/13_Eastern_Kingbird_534398_2_call.m4a,2,call,false,534398,4841
13,Eastern Kingbird,easternkingbird,13_Eastern_Kingbird_534398_3_call.m4a,src/AudioClip/13_Eastern_Kingbird_534398_3_call.m4a,3,call,false,534398,3067
13,Eastern Kingbird,easternkingbird,13_Eastern_Kingbird_534398_4_call_main.m4a,src/AudioClip/13_Eastern_Kingbird_534398_4_call_main.m4a,4,call,true,534398,45697
140,Ash Throated Flycatcher,ashthroatedflycatcher,140_Ash_Throated_Flycatcher_140246_1_call.m4a,src/AudioClip/140_Ash_Throated_Flycatcher_140246_1_call.m4a,1,call,false,140246,6758
140,Ash Throated Flycatcher,ashthroatedflycatcher,140_Ash_Throated_Flycatcher_140246_2_call.m4a,src/AudioClip/140_Ash_Throated_Flycatcher_140246_2_call.m4a,2,call,false,140246,3280
140,Ash Throated Flycatcher,ashthroatedflycatcher,140_Ash_Throated_Flycatcher_140246_3_call.m4a,src/AudioClip/140_Ash_Throated_Flycatcher_140246_3_call.m4a,3,call,false,140246,5200
140,Ash Throated Flycatcher,ashthroatedflycatcher,140_Ash_Throated_Flycatcher_140246_4_call_main.m4a,src/AudioClip/140_Ash_Throated_Flycatcher_140246_4_call_main.m4a,4,call,true,140246,25190
141,Bobolink,bobolink,141_Bobolink_527284_1_song.m4a,src/AudioClip/141_Bobolink_527284_1_song.m4a,1,song,false,527284,11667
141,Bobolink,bobolink,141_Bobolink_527284_2_song_main.m4a,src/AudioClip/141_Bobolink_527284_2_song_main.m4a,2,song,true,527284,33331
142,Brown Pelican,brownpelican,142_Brown_Pelican_45483_1_call.m4a,src/AudioClip/142_Brown_Pelican_45483_1_call.m4a,1,call,false,45483,2977
142,Brown Pelican,brownpelican,142_Brown_Pelican_45483_2_call.m4a,src/AudioClip/142_Brown_Pelican_45483_2_call.m4a,2,call,false,45483,2946
142,Brown Pelican,brownpelican,142_Brown_Pelican_45483_3_call.m4a,src/AudioClip/142_Brown_Pelican_45483_3_call.m4a,3,call,false,45483,6942
142,Brown Pelican,brownpelican,142_Brown_Pelican_45483_3_call_main.m4a,src/AudioClip/142_Brown_Pelican_45483_3_call_main.m4a,3,call,true,45483,25973
143,American Goldfinch,americangoldfinch,143_American_Goldfinch_111054_1_song.m4a,src/AudioClip/143_American_Goldfinch_111054_1_song.m4a,1,song,false,111054,6468
143,American Goldfinch,americangoldfinch,143_American_Goldfinch_111054_2_call.m4a,src/AudioClip/143_American_Goldfinch_111054_2_call.m4a,2,call,false,111054,2603
143,American Goldfinch,americangoldfinch,143_American_Goldfinch_111054_3_call.m4a,src/AudioClip/143_American_Goldfinch_111054_3_call.m4a,3,call,false,111054,2667
143,American Goldfinch,americangoldfinch,143_American_Goldfinch_111054_4_song_main.m4a,src/AudioClip/143_American_Goldfinch_111054_4_song_main.m4a,4,song,true,111054,24515
144,Northern Flicker,northernflicker,144_Northern_Flicker_94346_1_call.m4a,src/AudioClip/144_Northern_Flicker_94346_1_call.m4a,1,call,false,94346,2225
144,Northern Flicker,northernflicker,144_Northern_Flicker_94346_2_call.m4a,src/AudioClip/144_Northern_Flicker_94346_2_call.m4a,2,call,false,94346,3872
144,Northern Flicker,northernflicker,144_Northern_Flicker_94346_3_song.m4a,src/AudioClip/144_Northern_Flicker_94346_3_song.m4a,3,song,false,94346,6744
144,Northern Flicker,northernflicker,144_Northern_Flicker_94346_4_song_main.m4a,src/AudioClip/144_Northern_Flicker_94346_4_song_main.m4a,4,song,true,94346,31411
145,Bald Eagle,baldeagle,145_Bald_Eagle_137879_1_song.m4a,src/AudioClip/145_Bald_Eagle_137879_1_song.m4a,1,song,false,137879,11791
145,Bald Eagle,baldeagle,145_Bald_Eagle_137879_2_song.m4a,src/AudioClip/145_Bald_Eagle_137879_2_song.m4a,2,song,false,137879,10669
145,Bald Eagle,baldeagle,145_Bald_Eagle_137879_3_call.m4a,src/AudioClip/145_Bald_Eagle_137879_3_call.m4a,3,call,false,137879,7004
145,Bald Eagle,baldeagle,145_Bald_Eagle_137879_4_call_main.m4a,src/AudioClip/145_Bald_Eagle_137879_4_call_main.m4a,4,call,true,137879,47262
146,Wood Stork,woodstork,146_Wood_Stork_58900_1_call.m4a,src/AudioClip/146_Wood_Stork_58900_1_call.m4a,1,call,false,58900,9255
146,Wood Stork,woodstork,146_Wood_Stork_58900_2_call.m4a,src/AudioClip/146_Wood_Stork_58900_2_call.m4a,2,call,false,58900,7021
146,Wood Stork,woodstork,146_Wood_Stork_58900_3_song.m4a,src/AudioClip/146_Wood_Stork_58900_3_song.m4a,3,song,false,58900,16578
146,Wood Stork,woodstork,146_Wood_Stork_58900_4_song_main.m4a,src/AudioClip/146_Wood_Stork_58900_4_song_main.m4a,4,song,true,58900,47612
147,Roseate Spoonbill,roseatespoonbill,147_Roseate_Spoonbill_58920_1_call.m4a,src/AudioClip/147_Roseate_Spoonbill_58920_1_call.m4a,1,call,false,58920,6699
147,Roseate Spoonbill,roseatespoonbill,147_Roseate_Spoonbill_58920_2_call.m4a,src/AudioClip/147_Roseate_Spoonbill_58920_2_call.m4a,2,call,false,58920,6392
147,Roseate Spoonbill,roseatespoonbill,147_Roseate_Spoonbill_58920_3_call_main.m4a,src/AudioClip/147_Roseate_Spoonbill_58920_3_call_main.m4a,3,call,true,58920,26403
148,Cerulean Warbler,ceruleanwarbler,148_Cerulean_Warbler_113505_1_song.m4a,src/AudioClip/148_Cerulean_Warbler_113505_1_song.m4a,1,song,false,113505,13262
148,Cerulean Warbler,ceruleanwarbler,148_Cerulean_Warbler_113505_2_song.m4a,src/AudioClip/148_Cerulean_Warbler_113505_2_song.m4a,2,song,false,113505,7464
148,Cerulean Warbler,ceruleanwarbler,148_Cerulean_Warbler_113505_3_song.m4a,src/AudioClip/148_Cerulean_Warbler_113505_3_song.m4a,3,song,false,113505,5934
148,Cerulean Warbler,ceruleanwarbler,148_Cerulean_Warbler_113505_4_song_main.m4a,src/AudioClip/148_Cerulean_Warbler_113505_4_song_main.m4a,4,song,true,113505,26355
149,Chestnut Collared Longspur,chestnutcollaredlongspur,149_Chestnut_Collared_Longspur_61418_1_call.m4a,src/AudioClip/149_Chestnut_Collared_Longspur_61418_1_call.m4a,1,call,false,61418,4518
149,Chestnut Collared Longspur,chestnutcollaredlongspur,149_Chestnut_Collared_Longspur_61418_2_call.m4a,src/AudioClip/149_Chestnut_Collared_Longspur_61418_2_call.m4a,2,call,false,61418,4037
149,Chestnut Collared Longspur,chestnutcollaredlongspur,149_Chestnut_Collared_Longspur_61418_3_song.m4a,src/AudioClip/149_Chestnut_Collared_Longspur_61418_3_song.m4a,3,song,false,61418,7064
149,Chestnut Collared Longspur,chestnutcollaredlongspur,149_Chestnut_Collared_Longspur_61418_4_song_main.m4a,src/AudioClip/149_Chestnut_Collared_Longspur_61418_4_song_main.m4a,4,song,true,61418,20129
14,Belted Kingfisher,beltedkingfisher,14_Belted_Kingfisher_100770_1_song.m4a,src/AudioClip/14_Belted_Kingfisher_100770_1_song.m4a,1,song,false,100770,14626
14,Belted Kingfisher,beltedkingfisher,14_Belted_Kingfisher_100770_2_song.m4a,src/AudioClip/14_Belted_Kingfisher_100770_2_song.m4a,2,song,false,100770,16115
14,Belted Kingfisher,beltedkingfisher,14_Belted_Kingfisher_100770_3_call.m4a,src/AudioClip/14_Belted_Kingfisher_100770_3_call.m4a,3,call,false,100770,3037
14,Belted Kingfisher,beltedkingfisher,14_Belted_Kingfisher_100770_4_song_main.m4a,src/AudioClip/14_Belted_Kingfisher_100770_4_song_main.m4a,4,song,true,100770,41322
150,King Rail,kingrail,150_King_Rail_130909_1_call.m4a,src/AudioClip/150_King_Rail_130909_1_call.m4a,1,call,false,130909,2914
150,King Rail,kingrail,150_King_Rail_130909_2_call.m4a,src/AudioClip/150_King_Rail_130909_2_call.m4a,2,call,false,130909,2537
150,King Rail,kingrail,150_King_Rail_130909_3_call.m4a,src/AudioClip/150_King_Rail_130909_3_call.m4a,3,call,false,130909,2435
150,King Rail,kingrail,150_King_Rail_130909_4_call_main.m4a,src/AudioClip/150_King_Rail_130909_4_call_main.m4a,4,call,true,130909,32765
151,Red Cockaded Woodpecker,redcockadedwoodpecker,151_Red_Cockaded_Woodpecker_6905_1_call.m4a,src/AudioClip/151_Red_Cockaded_Woodpecker_6905_1_call.m4a,1,call,false,6905,3071
151,Red Cockaded Woodpecker,redcockadedwoodpecker,151_Red_Cockaded_Woodpecker_6905_2_call.m4a,src/AudioClip/151_Red_Cockaded_Woodpecker_6905_2_call.m4a,2,call,false,6905,2316
151,Red Cockaded Woodpecker,redcockadedwoodpecker,151_Red_Cockaded_Woodpecker_6905_3_call.m4a,src/AudioClip/151_Red_Cockaded_Woodpecker_6905_3_call.m4a,3,call,false,6905,5415
151,Red Cockaded Woodpecker,redcockadedwoodpecker,151_Red_Cockaded_Woodpecker_6905_4_call_main.m4a,src/AudioClip/151_Red_Cockaded_Woodpecker_6905_4_call_main.m4a,4,call,true,6905,40103
152,Whooping Crane,whoopingcrane,152_Whooping_Crane_2741_1_song.m4a,src/AudioClip/152_Whooping_Crane_2741_1_song.m4a,1,song,false,2741,12327
152,Whooping Crane,whoopingcrane,152_Whooping_Crane_2741_2_song.m4a,src/AudioClip/152_Whooping_Crane_2741_2_song.m4a,2,song,false,2741,12193
152,Whooping Crane,whoopingcrane,152_Whooping_Crane_2741_3_call.m4a,src/AudioClip/152_Whooping_Crane_2741_3_call.m4a,3,call,false,2741,6206
152,Whooping Crane,whoopingcrane,152_Whooping_Crane_2741_4_song_main.m4a,src/AudioClip/152_Whooping_Crane_2741_4_song_main.m4a,4,song,true,2741,49662
153,Spotted Owl,spottedowl,153_Spotted_Owl125378_1_call.m4a,src/AudioClip/153_Spotted_Owl125378_1_call.m4a,1,call,false,125378,16655
153,Spotted Owl,spottedowl,153_Spotted_Owl125378_2_call.m4a,src/AudioClip/153_Spotted_Owl125378_2_call.m4a,2,call,false,125378,24098
153,Spotted Owl,spottedowl,153_Spotted_Owl125378_3_song.m4a,src/AudioClip/153_Spotted_Owl125378_3_song.m4a,3,song,false,125378,26346
153,Spotted Owl,spottedowl,153_Spotted_Owl125378_4_song_main.m4a,src/AudioClip/153_Spotted_Owl125378_4_song_main.m4a,4,song,true,125378,55950
154,Cassins Finch,cassinsfinch,154_Cassins_Finch_107518_1_call.m4a,src/AudioClip/154_Cassins_Finch_107518_1_call.m4a,1,call,false,107518,9903
154,Cassins Finch,cassinsfinch,154_Cassins_Finch_107518_2_song.m4a,src/AudioClip/154_Cassins_Finch_107518_2_song.m4a,2,song,false,107518,7184
154,Cassins Finch,cassinsfinch,154_Cassins_Finch_107518_3_song.m4a,src/AudioClip/154_Cassins_Finch_107518_3_song.m4a,3,song,false,107518,8410
154,Cassins Finch,cassinsfinch,154_Cassins_Finch_107518_4_song_main.m4a,src/AudioClip/154_Cassins_Finch_107518_4_song_main.m4a,4,song,true,107518,41516
155,Bells Vireo,bellsvireo,155_Bells_Vireo_112629_1_call.m4a,src/AudioClip/155_Bells_Vireo_112629_1_call.m4a,1,call,false,112629,4027
155,Bells Vireo,bellsvireo,155_Bells_Vireo_112629_2_song.m4a,src/AudioClip/155_Bells_Vireo_112629_2_song.m4a,2,song,false,112629,6586
155,Bells Vireo,bellsvireo,155_Bells_Vireo_112629_3_call.m4a,src/AudioClip/155_Bells_Vireo_112629_3_call.m4a,3,call,false,112629,3993
155,Bells Vireo,bellsvireo,155_Bells_Vireo_112629_4_song_main.m4a,src/AudioClip/155_Bells_Vireo_112629_4_song_main.m4a,4,song,true,112629,28405
156,Painted Bunting,paintedbunting,156_Painted_Bunting_16882_1_call.m4a,src/AudioClip/156_Painted_Bunting_16882_1_call.m4a,1,call,false,16882,4078
156,Painted Bunting,paintedbunting,156_Painted_Bunting_16882_2_song.m4a,src/AudioClip/156_Painted_Bunting_16882_2_song.m4a,2,song,false,16882,20835
156,Painted Bunting,paintedbunting,156_Painted_Bunting_16882_3_call.m4a,src/AudioClip/156_Painted_Bunting_16882_3_call.m4a,3,call,false,16882,7874
156,Painted Bunting,paintedbunting,156_Painted_Bunting_16882_4_song_main.m4a,src/AudioClip/156_Painted_Bunting_16882_4_song_main.m4a,4,song,true,16882,37063
157,Greater Prairie Chicken,greaterprairiechicken,157_Greater_Prairie_Chicken_191128_1_song.m4a,src/AudioClip/157_Greater_Prairie_Chicken_191128_1_song.m4a,1,song,false,191128,17378
157,Greater Prairie Chicken,greaterprairiechicken,157_Greater_Prairie_Chicken_191128_2_song.m4a,src/AudioClip/157_Greater_Prairie_Chicken_191128_2_song.m4a,2,song,false,191128,7632
157,Greater Prairie Chicken,greaterprairiechicken,157_Greater_Prairie_Chicken_191128_3_song_main.m4a,src/AudioClip/157_Greater_Prairie_Chicken_191128_3_song_main.m4a,3,song,true,191128,27215
158,Atlantic Puffin,atlanticpuffin,158_Atlantic_Puffin_62361_1_call.m4a,src/AudioClip/158_Atlantic_Puffin_62361_1_call.m4a,1,call,false,62361,13634
158,Atlantic Puffin,atlanticpuffin,158_Atlantic_Puffin_62361_2_call.m4a,src/AudioClip/158_Atlantic_Puffin_62361_2_call.m4a,2,call,false,62361,7928
158,Atlantic Puffin,atlanticpuffin,158_Atlantic_Puffin_62361_3_call.m4a,src/AudioClip/158_Atlantic_Puffin_62361_3_call.m4a,3,call,false,62361,21668
158,Atlantic Puffin,atlanticpuffin,158_Atlantic_Puffin_62361_4_call_main.m4a,src/AudioClip/158_Atlantic_Puffin_62361_4_call_main.m4a,4,call,true,62361,61686
159,Spragues Pipit,spraguespipit,159_Spragues_Pipit_61899_1_song.m4a,src/AudioClip/159_Spragues_Pipit_61899_1_song.m4a,1,song,false,61899,34868
159,Spragues Pipit,spraguespipit,159_Spragues_Pipit_61899_2_call.m4a,src/AudioClip/159_Spragues_Pipit_61899_2_call.m4a,2,call,false,61899,14044
159,Spragues Pipit,spraguespipit,159_Spragues_Pipit_61899_3_song_main.m4a,src/AudioClip/159_Spragues_Pipit_61899_3_song_main.m4a,3,song,true,61899,50632
15,Turkey Vulture,turkeyvulture,15_Turkey_Vulture_41361_1_call.m4a,src/AudioClip/15_Turkey_Vulture_41361_1_call.m4a,1,call,false,41361,47204
15,Turkey Vulture,turkeyvulture,15_Turkey_Vulture_41361_2_call.m4a,src/AudioClip/15_Turkey_Vulture_41361_2_call.m4a,2,call,false,41361,12229
15,Turkey Vulture,turkeyvulture,15_Turkey_Vulture_41361_3_call.m4a,src/AudioClip/15_Turkey_Vulture_41361_3_call.m4a,3,call,false,41361,38650
15,Turkey Vulture,turkeyvulture,15_Turkey_Vulture_41361_4_call_main.m4a,src/AudioClip/15_Turkey_Vulture_41361_4_call_main.m4a,4,call,true,41361,55924
160,California Condor,californiacondor,160_California_Condor_163901_1_call.m4a,src/AudioClip/160_California_Condor_163901_1_call.m4a,1,call,false,163901,4724
160,California Condor,californiacondor,160_California_Condor_163901_2_call.m4a,src/AudioClip/160_California_Condor_163901_2_call.m4a,2,call,false,163901,3797
160,California Condor,californiacondor,160_California_Condor_163901_3_call.m4a,src/AudioClip/160_California_Condor_163901_3_call.m4a,3,call,false,163901,5421
160,California Condor,californiacondor,160_California_Condor_163901_4_call_main.m4a,src/AudioClip/160_California_Condor_163901_4_call_main.m4a,4,call,true,163901,18445
161,Downy Woodpecker,downywoodpecker,161_Downy_Woodpecker_107281_1_song.m4a,src/AudioClip/161_Downy_Woodpecker_107281_1_song.m4a,1,song,false,107281,17949
161,Downy Woodpecker,downywoodpecker,161_Downy_Woodpecker_107281_2_call.m4a,src/AudioClip/161_Downy_Woodpecker_107281_2_call.m4a,2,call,false,107281,2626
161,Downy Woodpecker,downywoodpecker,161_Downy_Woodpecker_107281_3_call.m4a,src/AudioClip/161_Downy_Woodpecker_107281_3_call.m4a,3,call,false,107281,2709
161,Downy Woodpecker,downywoodpecker,161_Downy_Woodpecker_107281_4_song_main.m4a,src/AudioClip/161_Downy_Woodpecker_107281_4_song_main.m4a,4,song,true,107281,32064
162,Tufted Titmouse,tuftedtitmouse,162_Tufted_Titmouse_94271_1_song.m4a,src/AudioClip/162_Tufted_Titmouse_94271_1_song.m4a,1,song,false,94271,11994
162,Tufted Titmouse,tuftedtitmouse,162_Tufted_Titmouse_94271_2_song.m4a,src/AudioClip/162_Tufted_Titmouse_94271_2_song.m4a,2,song,false,94271,16499
162,Tufted Titmouse,tuftedtitmouse,162_Tufted_Titmouse_94271_3_song.m4a,src/AudioClip/162_Tufted_Titmouse_94271_3_song.m4a,3,song,false,94271,13354
162,Tufted Titmouse,tuftedtitmouse,162_Tufted_Titmouse_94271_4_song_main.m4a,src/AudioClip/162_Tufted_Titmouse_94271_4_song_main.m4a,4,song,true,94271,39187
163,Ruby Crowned Kinglet,rubycrownedkinglet,163_Ruby_crowned_Kinglet_94354_1_call.m4a,src/AudioClip/163_Ruby_crowned_Kinglet_94354_1_call.m4a,1,call,false,94354,5811
163,Ruby Crowned Kinglet,rubycrownedkinglet,163_Ruby_crowned_Kinglet_94354_2_song.m4a,src/AudioClip/163_Ruby_crowned_Kinglet_94354_2_song.m4a,2,song,false,94354,9869
163,Ruby Crowned Kinglet,rubycrownedkinglet,163_Ruby_crowned_Kinglet_94354_3_call.m4a,src/AudioClip/163_Ruby_crowned_Kinglet_94354_3_call.m4a,3,call,false,94354,5437
163,Ruby Crowned Kinglet,rubycrownedkinglet,163_Ruby_crowned_Kinglet_94354_4_song_main.m4a,src/AudioClip/163_Ruby_crowned_Kinglet_94354_4_song_main.m4a,4,song,true,94354,31601
164,Red Eyed Vireo,redeyedvireo,164_Red_Eyed_Vireo_50501_1_call.m4a,src/AudioClip/164_Red_Eyed_Vireo_50501_1_call.m4a,1,call,false,50501,9983
164,Red Eyed Vireo,redeyedvireo,164_Red_Eyed_Vireo_50501_2_call.m4a,src/AudioClip/164_Red_Eyed_Vireo_50501_2_call.m4a,2,call,false,50501,6128
164,Red Eyed Vireo,redeyedvireo,164_Red_Eyed_Vireo_50501_3_song.m4a,src/AudioClip/164_Red_Eyed_Vireo_50501_3_song.m4a,3,song,false,50501,9299
164,Red Eyed Vireo,redeyedvireo,164_Red_Eyed_Vireo_50501_4_song_main.m4a,src/AudioClip/164_Red_Eyed_Vireo_50501_4_song_main.m4a,4,song,true,50501,50586
165,House Wren,housewren,165_House_Wren_527292_1_call.m4a,src/AudioClip/165_House_Wren_527292_1_call.m4a,1,call,false,527292,3893
165,House Wren,housewren,165_House_Wren_527292_2_call.m4a,src/AudioClip/165_House_Wren_527292_2_call.m4a,2,call,false,527292,2438
165,House Wren,housewren,165_House_Wren_527292_3_call.m4a,src/AudioClip/165_House_Wren_527292_3_call.m4a,3,call,false,527292,2458
165,House Wren,housewren,165_House_Wren_527292_4_call_main.m4a,src/AudioClip/165_House_Wren_527292_4_call_main.m4a,4,call,true,527292,26151
166,Savannah Sparrow,savannahsparrow,166_Savannah_Sparrow_66437_1_song.m4a,src/AudioClip/166_Savannah_Sparrow_66437_1_song.m4a,1,song,false,66437,13711
166,Savannah Sparrow,savannahsparrow,166_Savannah_Sparrow_66437_2_call.m4a,src/AudioClip/166_Savannah_Sparrow_66437_2_call.m4a,2,call,false,66437,18574
166,Savannah Sparrow,savannahsparrow,166_Savannah_Sparrow_66437_3_song.m4a,src/AudioClip/166_Savannah_Sparrow_66437_3_song.m4a,3,song,false,66437,24551
166,Savannah Sparrow,savannahsparrow,166_Savannah_Sparrow_66437_4_song_main.m4a,src/AudioClip/166_Savannah_Sparrow_66437_4_song_main.m4a,4,song,true,66437,53944
167,Eastern Bluebird,easternbluebird,167_Eastern_Bluebird_44373_1_call.m4a,src/AudioClip/167_Eastern_Bluebird_44373_1_call.m4a,1,call,false,44373,2653
167,Eastern Bluebird,easternbluebird,167_Eastern_Bluebird_44373_2_call.m4a,src/AudioClip/167_Eastern_Bluebird_44373_2_call.m4a,2,call,false,44373,4430
167,Eastern Bluebird,easternbluebird,167_Eastern_Bluebird_44373_3_call.m4a,src/AudioClip/167_Eastern_Bluebird_44373_3_call.m4a,3,call,false,44373,2630
167,Eastern Bluebird,easternbluebird,167_Eastern_Bluebird_44373_4_song_main.m4a,src/AudioClip/167_Eastern_Bluebird_44373_4_song_main.m4a,4,song,true,44373,23237
168,Mountain Bluebird,mountainbluebird,168_Mountain_Bluebird_205796_1_call.m4a,src/AudioClip/168_Mountain_Bluebird_205796_1_call.m4a,1,call,false,205796,4174
168,Mountain Bluebird,mountainbluebird,168_Mountain_Bluebird_205796_2_call.m4a,src/AudioClip/168_Mountain_Bluebird_205796_2_call.m4a,2,call,false,205796,4051
168,Mountain Bluebird,mountainbluebird,168_Mountain_Bluebird_205796_3_call.m4a,src/AudioClip/168_Mountain_Bluebird_205796_3_call.m4a,3,call,false,205796,2865
168,Mountain Bluebird,mountainbluebird,168_Mountain_Bluebird_205796_4_call_main.m4a,src/AudioClip/168_Mountain_Bluebird_205796_4_call_main.m4a,4,call,true,205796,34538
169,Great Blue Heron,greatblueheron,169_Great_Blue_Heron_2034_1_call.m4a,src/AudioClip/169_Great_Blue_Heron_2034_1_call.m4a,1,call,false,2034,2909
169,Great Blue Heron,greatblueheron,169_Great_Blue_Heron_2034_2_call.m4a,src/AudioClip/169_Great_Blue_Heron_2034_2_call.m4a,2,call,false,2034,3487
169,Great Blue Heron,greatblueheron,169_Great_Blue_Heron_2034_3_call.m4a,src/AudioClip/169_Great_Blue_Heron_2034_3_call.m4a,3,call,false,2034,7120
169,Great Blue Heron,greatblueheron,169_Great_Blue_Heron_2034_4_call_main.m4a,src/AudioClip/169_Great_Blue_Heron_2034_4_call_main.m4a,4,call,true,2034,31394
16,Black Billed Magpie,blackbilledmagpie,16_Black_billed_Magpie_45373_1_call.m4a,src/AudioClip/16_Black_billed_Magpie_45373_1_call.m4a,1,call,false,45373,5047
16,Black Billed Magpie,blackbilledmagpie,16_Black_billed_Magpie_45373_2_call.m4a,src/AudioClip/16_Black_billed_Magpie_45373_2_call.m4a,2,call,false,45373,5119
16,Black Billed Magpie,blackbilledmagpie,16_Black_billed_Magpie_45373_3_song.m4a,src/AudioClip/16_Black_billed_Magpie_45373_3_song.m4a,3,song,false,45373,12661
16,Black Billed Magpie,blackbilledmagpie,16_Black_billed_Magpie_45373_4_song_main.m4a,src/AudioClip/16_Black_billed_Magpie_45373_4_song_main.m4a,4,song,true,45373,35172
170,Great Egret,greategret,170_Great_Egret_134122_1_call.m4a,src/AudioClip/170_Great_Egret_134122_1_call.m4a,1,call,false,134122,6517
170,Great Egret,greategret,170_Great_Egret_134122_2_call.m4a,src/AudioClip/170_Great_Egret_134122_2_call.m4a,2,call,false,134122,5293
170,Great Egret,greategret,170_Great_Egret_134122_3_call.m4a,src/AudioClip/170_Great_Egret_134122_3_call.m4a,3,call,false,134122,5856
170,Great Egret,greategret,170_Great_Egret_134122_4_call_main.m4a,src/AudioClip/170_Great_Egret_134122_4_call_main.m4a,4,call,true,134122,49205
171,Broad Winged Hawk,broadwingedhawk,171_Broad_Winged_Hawk_4308_1_call.m4a,src/AudioClip/171_Broad_Winged_Hawk_4308_1_call.m4a,1,call,false,4308,16456
171,Broad Winged Hawk,broadwingedhawk,171_Broad_Winged_Hawk_4308_2_call.m4a,src/AudioClip/171_Broad_Winged_Hawk_4308_2_call.m4a,2,call,false,4308,13118
